Municipio,Latitud,Longitud,Horario,Operador,Gasolina95,Gasolina98,GasoleoA,GasoleoPlus,Bioetanol(%),Ester Metilico(%)
Villazopeque,"42,189111","-4,036889",L,BP,2.189,4.036,1.489,1.579,0.0,0.0503915330908106
Ahigal,"40,192694","-6,177250",L-6,,0.192,6.177,1.469,1.079,0.0,0.0588715481011109
Alcántara,"39,714417","-6,883111",L-D: 07:00-22:59,,9.714,6.883,1.466,1.512,0.0,0.0753715501011101
Alcuéscar,"39,164306","-6,264417",L: 09:00-14:00,REPSOL,9.164,6.264,1.489,1.599,0.0,0.0753315521011101
Alcuéscar,"39,182194","-6,235194",L-D: 24,,9.182,6.235,1.009,0.01,0.0,0.010166155210111
Alcuéscar,"39,182667","-6,235250",LA,,9.182,6.235,1.429,1.469,0.0,0.014887155210111
Aldea,"39,289500","-6,327750",LDEA,,9.289,6.327,0.639,1.469,0.0,0.012085155310111
Aldeanueva,"40,267611","-5,909611",L,REPSOL,0.267,5.909,1.465,1.575,0.0,0.0593615571011107
Aldeanueva,"40,265083","-5,917028",L,,0.265,5.917,1.514,1.624,0.0,0.0826615571011105
Aliseda,"39,426167","-6,690972",L-D: 24,,9.426,6.69,1.449,1.109,0.0,0.0832015601011103
Almaraz,"39,791194","-5,696167",L-D: 24,REPSOL,9.791,5.696,1.539,1.609,0.0,0.0592915611011103
Almaraz,"39,828056","-5,660639",LLIN,BP,9.828,5.66,0.849,1.479,0.0,0.0840715611011101
Almoharín,"39,173194","-6,044889",LLIN,,9.173,6.044,1.439,1.499,0.0,0.0756215621011101
Almoharín,"39,174000","-6,046611",L.,,9.174,6.046,1.266,0.92,0.0,0.0999815621011109
Arroyo,"39,478417","-6,574694",LA,CEPSA,9.478,6.574,1.438,1.141,0.0,0.0594415631011101
Arroyomolinos,"39,182611","-6,161694",LAS,,9.182,6.161,0.95,0.01,0.0,0.010169156410111
Baños,"40,319167","-5,858028",L-S: 09:00-14:00,REPSOL,0.319,5.858,1.439,1.499,0.0,0.0752315661011106
Barrado,"40,082889","-5,879972",L,,0.082,5.879,0.975,0.01,0.0,0.010390156710111
Belvís,"39,851778","-5,629528",LVIS,,9.851,5.629,0.659,1.459,0.0,0.0759515681011109
Brozas,"39,616694","-6,764028",L-D: 06:00-22:00,CEPSA,9.616,6.764,1.509,1.152,0.0,0.0757715741011106
Cabezuela,"40,200778","-5,796500",LA,REPSOL,0.2,5.796,1.439,1.489,0.0,0.05910157710111
Cáceres,"39,462083","-6,383500",L-D: 06:00-22:00,REPSOL,9.462,6.383,1.479,1.589,0.0,0.05816157910111
Cáceres,"39,494611","-6,418306",LLÍN,REPSOL,9.494,6.418,1.489,1.589,0.0,0.07553157910111
Cáceres,"39,453444","-6,365528",L-S: 07:00-22:00;,SHELL,9.453,6.365,1.458,1.568,0.0,0.08408157910111
Cáceres,"39,442806","-6,348500",L-D: 24,GALP,9.442,6.348,0.699,1.379,0.0,0.09344157910111
Cáceres,"39,455750","-6,367278",LLE,,9.455,6.367,1.339,1.389,0.0,0.012656157910111
Cáceres,"39,471417","-6,392417",LLIN,BALLENOIL,9.471,6.392,1.319,1.364,0.0,0.014223157910111
Cáceres,"39,455528","-6,367194",L 521,,9.455,6.367,1.299,0.015,0.0,0.015250157910111
Cáceres,"39,464917","-6,296722",LLE,GALP,9.464,6.296,1.409,1.459,0.0,0.09347157910111
Cáceres,"39,469417","-6,382444",L-D: 24,REPSOL,9.469,6.382,1.519,1.609,0.0,0.07588157910111
Cáceres,"39,468194","-6,396306",LLE,CARREFOUR,9.468,6.396,1.479,1.519,0.0,0.05854157910111
Cáceres,"39,488694","-6,377444",L-D: 06:00-22:00,Q8,9.488,6.377,1.439,1.469,0.0,0.015114157910111
Cáceres,"39,484194","-6,413389",L-D: 06:00-23:00,,9.484,6.413,0.699,1.339,0.0,0.013671157910111
Cáceres,"39,482028","-6,362583",LLE,REPSOL,9.482,6.362,0.939,1.495,0.0,0.05946157910111
Cáceres,"39,490139","-6,366333",L-V: 07:00-22:00;,,9.49,6.366,1.319,1.364,0.0,0.014595157910111
Cáceres,"39,387639","-6,435667",LO,GALP,9.387,6.435,1.489,1.499,0.0,0.0751115791011101
Cáceres,"39,453806","-6,383833",L-D: 24,,9.453,6.383,0.974,1.499,0.0,0.0759215791011101
Cáceres,"39,437972","-6,373333",L: 06:30-22:30,,9.437,6.373,1.412,0.013,0.0,0.013336157910111
Cáceres,"39,383250","-6,348778",LOR-6,REPSOL,9.383,6.348,1.579,0.949,0.0,0.0590315791011101
Campo,"39,216972","-5,787833","L,",CEPSA,9.216,5.787,1.509,1.199,0.0,0.0759915851011101
Campo,"39,149306","-5,786417",LA,,9.149,5.786,1.34,0.98,0.0,0.015037158510111
Cañamero,"39,369056","-5,395083",L-V: 06:30-23:00;,,9.369,5.395,1.459,1.119,0.0,0.016203158610111
Cañaveral,"39,793917","-6,386611",L-6,,9.793,6.386,1.469,1.529,0.0,0.0754215871011101
Casar,"39,547833","-6,437028",L-D: 07:00-22:00,REPSOL,9.547,6.437,1.449,1.549,0.0,0.0750915911011101
Casar,"39,546833","-6,411750",L-D: 24,CEPSA,9.546,6.411,1.519,1.639,0.0,0.0587515911011101
Casar,"39,559889","-6,399917",L-D: 24,REPSOL,9.559,6.399,1.494,1.098,0.0,0.014138159110111
Casar,"39,550472","-6,419111",L-V: 06:00-22:00;,,9.55,6.419,1.369,1.399,0.0,0.013245159110111
Casas,"40,023833","-6,596139","LAS, 45",GALP,0.023,6.596,1.399,1.13,0.0,0.0759715951011106
Casas,"40,107028","-5,908972",L,,0.107,5.908,1.37,0.93,0.0,0.010524159810111
Castañar,"39,625083","-5,418583",L: 08:00-20:00,,9.625,5.418,1.499,1.349,0.0,0.010521160210111
Ceclavín,"39,826083","-6,775111",LEJA-,REPSOL,9.826,6.775,1.439,1.529,0.0,0.0756316031011108
Cilleros,"40,110139","-6,786556",LLAS,GALP,0.11,6.786,1.529,1.109,0.0,0.010630160610111
Collado,"40,000722","-5,676000",LADO-5,,0.0,5.676,0.866,0.091,0.0,0.0915516071011108
Coria,"39,969139","-6,521250",L-D: 06:00-00:00,REPSOL,9.969,6.521,1.489,1.589,0.0,0.0754716091011108
Coria,"39,982444","-6,500417",L-D: 24,Q8,9.982,6.5,1.439,1.049,0.0,0.0584216091011108
Coria,"39,984278","-6,518028",L-D: 24,,9.984,6.518,1.339,1.049,0.0,0.010678160910111
Coria,"39,982056","-6,519250",LLE,,9.982,6.519,1.426,0.013,0.0,0.013338160910111
Deleitosa,"39,644278","-5,641611",L,GALP,9.644,5.641,1.479,1.549,0.0,0.0800416121011103
Deleitosa,"39,687861","-5,719917",L V,REPSOL,9.687,5.719,1.549,1.619,0.0,0.0589716121011101
Escurial,"39,172361","-5,896972",L-5,CEPSA,9.172,5.896,1.479,1.549,0.0,0.0582216151011106
Galisteo,"39,982139","-6,295278",LAZA,CEPSA,9.982,6.295,1.519,1.169,0.0,0.0589416171011106
Galisteo,"39,973528","-6,316639",L,,9.973,6.316,1.389,0.999,0.0,0.015240161710111
Garrovillas,"39,708444","-6,543944",LLAS,,9.708,6.543,1.509,1.299,0.0,0.0583216231011101
Guadalupe,"39,448194","-5,318583",LUPE-5,REPSOL,9.448,5.318,1.479,1.109,0.0,0.0593216281011101
Guadalupe,"39,451833","-5,331194",LUPE-5,,9.451,5.331,1.459,1.529,0.0,0.0753616281011106
Guijo,"39,972694","-6,373083",L)-6,,9.972,6.373,1.458,1.098,0.0,0.0760116301011106
Guijo,"40,196889","-6,171833",LLA-6,,0.196,6.171,1.329,1.389,0.0,0.014934163110111
Jaraíz,"40,055139","-5,757556",LA,REPSOL,0.055,5.757,1.499,1.19,0.0,0.0755416451011104
Jaraíz,"40,059528","-5,747278",LA,,0.059,5.747,1.349,1.439,0.0,0.013176164510111
Jaraíz,"40,026194","-5,731750",LA,,0.026,5.731,1.369,1.08,0.0,0.0593016451011104
Jarandilla,"40,130417","-5,662944",LLA,CEPSA,0.13,5.662,1.499,1.189,0.0,0.0593716461011101
Logrosán,"39,333333","-5,479444",L,REPSOL,9.333,5.479,1.1,1.509,0.0,0.0754316501011104
Losar,"40,080528","-5,534944",LA,,0.08,5.534,1.369,0.999,0.0,0.015034165110111
Losar,"40,115639","-5,596333",LA,,0.115,5.596,1.439,1.499,0.0,0.0759816511011101
Madrigalejo,"39,138611","-5,621083",LEJO-5,REPSOL,9.138,5.621,1.439,1.499,0.0,0.011293165310111
Madrigalejo,"39,137083","-5,620667",LEJO-5,,9.137,5.62,1.301,0.916,0.0,0.015400165310111
Madroñera,"39,412861","-5,784444",L-D: 24,,9.412,5.784,1.449,1.199,0.0,0.0583316541011105
Majadas,"39,917278","-5,761944",L V,REPSOL,9.917,5.761,1.547,1.619,0.0,0.011774165510111
Malpartida,"39,451028","-6,502139",LP,GALP,9.451,6.502,0.8,1.389,0.0,0.0583016561011109
Malpartida,"39,456028","-6,453667",L-D: 24,REPSOL,9.456,6.453,1.449,1.509,0.0,0.010830165610111
Malpartida,"39,982389","-6,051639",L,,9.982,6.051,1.389,1.419,0.0,0.013753165710111
Malpartida,"39,976833","-6,046667",L-D: 24,REPSOL,9.976,6.046,1.449,1.479,0.0,0.0754916571011106
Malpartida,"39,882972","-6,276139",L-D: 07:00-23:00,REPSOL,9.882,6.276,1.585,0.939,0.0,0.010880165710111
Miajadas,"39,132750","-5,900556",L-D: 24,CEPSA,9.132,5.9,1.369,1.459,0.0,0.0587416621011101
Miajadas,"39,143306","-5,925167",L-D: 24,REPSOL,9.143,5.925,1.439,1.059,0.0,0.0758616621011101
Miajadas,"39,140444","-5,920972",L-D: 00:00-23:59,,9.14,5.92,0.699,1.319,0.0,0.015082166210111
Miajadas,"39,141306","-5,901833",LLE,,9.141,5.901,1.25,1.29,0.0,0.0589916621011101
Miajadas,"39,139806","-5,923556",LLO,,9.139,5.923,1.31,0.015,0.0,0.015354166210111
Miajadas,"39,146556","-5,919000",LLE,,9.146,5.919,0.613,1.289,0.0,0.014979166210111
Miajadas,"39,140472","-5,921500",LOS,SHELL,9.14,5.921,1.339,1.429,0.0,0.013498166210111
Miajadas,"39,141778","-5,919222",L,,9.141,5.919,0.889,0.01,0.0,0.010246166210111
Mohedas,"40,240528","-6,192194",LLA-6,,0.24,6.192,1.329,1.249,0.0,0.015308166510111
Montánchez,"39,228917","-6,148500",L-D: 24,PETRONOR,9.228,6.148,1.439,1.499,0.0,0.0756516671011108
Montehermoso,"40,081833","-6,328778",LEOS,,0.081,6.328,1.319,0.949,0.0,0.0590116681011108
Montehermoso,"40,086944","-6,353056",LO,REPSOL,0.086,6.353,1.2,1.499,0.0,0.0754116681011108
Montehermoso,"40,093472","-6,363306",LA,,0.093,6.363,1.299,0.919,0.0,0.015765166810111
Moraleja,"40,063417","-6,651056",LEJA-6,,0.063,6.651,1.514,1.113,0.0,0.0751516691011108
Moraleja,"40,059917","-6,643500",LEJA-6,,0.059,6.643,0.64,1.389,0.0,0.016269166910111
Moraleja,"40,049056","-6,670861",LEJA-6,,0.049,6.67,1.469,1.519,0.0,0.016254166910111
Moraleja,"40,063778","-6,650972",LEJA-6,,0.063,6.65,0.959,1.389,0.0,0.012813166910111
Moraleja,"40,043361","-6,717472",LLA,,0.043,6.717,1.45,0.015,0.0,0.015382166910111
Navalmoral,"39,899222","-5,545250",L DE,BALLENOIL,9.899,5.545,1.289,1.309,0.0,0.014097167210111
Navalmoral,"39,897056","-5,540250",L DE,SHELL,9.897,5.54,1.319,1.429,0.0,0.014523167210111
Navalmoral,"39,874500","-5,550944",L DE,REPSOL,9.874,5.55,0.892,1.549,0.0,0.011755167210111
Navalmoral,"39,891111","-5,524250",L DE,REPSOL,9.891,5.524,1.499,1.599,0.0,0.0594316721011103
Navalmoral,"39,903472","-5,548361",L DE,,9.903,5.548,1.319,1.429,0.0,0.014114167210111
Navalmoral,"39,896056","-5,544028",L DE,REPSOL,9.896,5.544,1.569,1.489,0.0,0.0752216721011103
Navalmoral,"39,960722","-5,591222",L DE,,9.96,5.591,1.299,1.419,0.0,0.010095167210111
Navalmoral,"39,892583","-5,528500",L DE,,9.892,5.528,1.426,0.013,0.0,0.013339167210111
Palomero,"40,247750","-6,278306",L,,0.247,6.278,1.32,0.915,0.0,0.014822167810111
Pasarón,"40,043750","-5,830778",LA,,0.043,5.83,1.359,1.419,0.0,0.013303167910111
Peraleda,"39,888333","-5,467111",LEDA,REPSOL,9.888,5.467,1.479,1.579,0.0,0.0759116811011103
Peraleda,"39,891917","-5,428333",LEDA,GALP,9.891,5.428,0.699,1.494,0.0,0.014270168110111
Peraleda,"39,859306","-5,470500",LEDA,GALP,9.859,5.47,1.457,1.299,0.0,0.0760316811011108
Perales,"40,173000","-6,676333",LES,,0.173,6.676,1.489,1.149,0.0,0.010358168310111
Pinofranqueado,"40,291556","-6,349083",LAS,BP,0.291,6.349,1.459,1.239,0.0,0.0748616871011106
Piornal,"40,111694","-5,850333",L-5,,0.111,5.85,1.342,0.869,0.0,0.010277168810111
Plasencia,"40,036444","-6,091833",L-D: 06:00-22:00,CEPSA,0.036,6.091,1.514,1.624,0.0,0.0754416891011106
Plasencia,"40,016306","-6,103139",L-D: 06:00-22:00,REPSOL,0.016,6.103,0.939,1.489,0.0,0.0755116891011106
Plasencia,"40,032083","-6,075472",LLE,REPSOL,0.032,6.075,1.489,1.589,0.0,0.0595116891011106
Plasencia,"40,037250","-6,078694",LLE,CARREFOUR,0.037,6.078,1.469,1.509,0.0,0.0585516891011106
Plasencia,"40,014778","-6,104750",LAS,BP,0.014,6.104,0.897,1.509,0.0,0.014171168910111
Plasencia,"40,021639","-6,098167",L-V: 06:30-23:00;,REPSOL,0.021,6.098,1.0,1.529,0.0,0.0752816891011106
Plasencia,"39,915806","-6,246806",L-D: 24,REPSOL,9.915,6.246,1.585,1.495,0.0,0.010994168910111
Plasencia,"39,999611","-6,123889",LLE,,9.999,6.123,1.42,0.013,0.0,0.013337168910111
Plasencia,"40,012667","-6,105722",L 512,SHELL,0.012,6.105,1.389,1.479,0.0,0.013968168910111
Pozuelo,"40,146139","-6,414500",LO,REPSOL,0.146,6.414,1.439,1.479,0.0,0.0752416931011106
Riolobos,"39,919444","-6,309000",LLE,,9.919,6.309,1.297,0.905,0.0,0.014473169610111
Riolobos,"39,920861","-6,309500",L: 07:00-23:00,,9.92,6.309,1.397,1.491,0.0,0.015346169610111
Santa,"39,339111","-5,857528",LA,REPSOL,9.339,5.857,1.469,1.569,0.0,0.0750617081011101
Santiago,"39,651417","-6,392028",L,REPSOL,9.651,6.392,1.495,1.099,0.0,0.014150171210111
Talayuela,"39,981472","-5,610250",LA-5,REPSOL,9.981,5.61,1.479,1.529,0.0,0.0753917221011103
Talayuela,"39,996028","-5,607750",LA-5,,9.996,5.607,1.299,0.939,0.0,0.013637172210111
Tejeda,"40,017278","-5,874333",L,REPSOL,0.017,5.874,1.439,1.489,0.0,0.0589817231011106
Torno (El),"40,134556","-5,948556",L)-5,,0.134,5.948,1.319,0.918,0.0,0.012367172610111
Torre,"39,259944","-6,104111",L km 8,REPSOL,9.259,6.104,1.439,1.059,0.0,0.0594517281011102
Torrecillas,"39,566000","-5,742222",LLAS,CEPSA,9.566,5.742,1.532,1.592,0.0,0.0751817301011108
Torrejoncillo,"39,902528","-6,473056",LLO-6,CEPSA,9.902,6.473,1.534,1.644,0.0,0.0757817321011101
Torreorgaz,"39,379639","-6,240583",LP 3,GALP,9.379,6.24,0.8,1.389,0.0,0.0583117351011102
Trujillo,"39,410944","-5,886556",LLO-5,Q8,9.41,5.886,1.459,1.529,0.0,0.0584617371011102
Trujillo,"39,448944","-5,881472",LLO-5,REPSOL,9.448,5.881,1.489,1.579,0.0,0.0758917371011102
Trujillo,"39,565056","-5,832583",LLO-5,REPSOL,9.565,5.832,1.22,1.549,0.0,0.0589217371011102
Trujillo,"39,460472","-5,870806",LLO-5,REPSOL,9.46,5.87,1.519,1.609,0.0,0.0758717371011102
Trujillo,"39,468806","-5,863111",LLO-5,CEPSA,9.468,5.863,1.519,1.609,0.0,0.0751717371011102
Trujillo,"39,517556","-5,835417",LLO-5,,9.517,5.835,1.529,1.624,0.0,0.0587617371011102
Trujillo,"39,526167","-5,833361",LLO-5,,9.526,5.833,0.974,1.529,0.0,0.0587717371011102
Trujillo,"39,481556","-5,854056",LLO-5,,9.481,5.854,1.42,1.45,0.0,0.014078173710111
Trujillo,"39,526472","-5,833083",LLO-5,,9.526,5.833,1.199,1.149,0.0,0.015996173710111
Valdastillas,"40,136417","-5,890833",LLAS-5,REPSOL,0.136,5.89,1.439,1.479,0.0,0.0595017381011106
Valdastillas,"40,142806","-5,877861",LLAS-5,,0.142,5.877,1.319,1.379,0.0,0.012904173810111
Valdeobispo,"40,060667","-6,259972",LLE,GALP,0.06,6.259,1.459,1.469,0.0,0.0837017441011105
Valencia,"39,409778","-7,242028",L,REPSOL,9.409,7.242,1.509,1.599,0.0,0.0753417451011105
Valencia,"39,414389","-7,230333",L-D: 07:00-23:00,GALP,9.414,7.23,0.909,1.499,0.0,0.014356174510111
Valencia,"39,346472","-7,298278",L: 07:00-22:00,,9.346,7.298,1.489,1.529,0.0,0.0591617451011108
Valverde,"40,214444","-6,874639",L,,0.214,6.874,1.529,1.119,0.0,0.0585817471011104
Villanueva,"40,132694","-5,433389",LA,REPSOL,0.132,5.433,1.439,1.529,0.0,0.011033175410111
Villar,"40,142556","-6,043417",LLAR,,0.142,6.043,1.555,1.465,0.0,0.0754817551011103
Villar,"39,702306","-5,198472",LLAR,,9.702,5.198,1.4,0.9,0.0,0.013068175610111
Zarza,"40,232306","-6,038528",LLA-6,,0.232,6.038,1.469,1.079,0.0,0.0590517581011101
Zorita,"39,291028","-5,694889",L-D: 06:30-22:30,REPSOL,9.291,5.694,1.499,1.579,0.0,0.0593917611011111
Alcalá,"36,460000","-5,730944",LA,BP,6.46,5.73,1.539,1.639,0.0,0.0670717621101111
Alcalá,"36,437750","-5,716139",LA,SHELL,6.437,5.716,1.0,1.544,0.0,0.0569317621101111
Alcalá,"36,446417","-5,749056",LA,BP,6.446,5.749,0.99,1.539,0.0,0.0160311762110111
Alcalá,"36,894722","-5,163833",LA,,6.894,5.163,1.399,1.499,0.0,0.0577717631101116
Alcalá,"36,915750","-5,165944",LA,,6.915,5.165,1.31,0.929,0.0,0.0973017631101116
Algar,"36,655556","-5,659556",LGAR-5,,6.655,5.659,1.539,1.119,0.0,0.0105851764110111
Algeciras,"36,133306","-5,452083",L-D: 24,REPSOL,6.133,5.452,1.519,1.609,0.0,0.0683117651101112
Algeciras,"36,149833","-5,454278",L,Q8,6.149,5.454,1.509,1.579,0.0,0.0655317651101112
Algeciras,"36,159889","-5,465306",L,,6.159,5.465,1.367,1.417,0.0,0.0130761765110111
Algeciras,"36,112250","-5,454528",LA,BP,6.112,5.454,0.844,1.519,0.0,0.0120891765110111
Algeciras,"36,115889","-5,453528",L-D: 24,PLENERGY,6.115,5.453,1.359,1.419,0.0,0.0149681765110111
Algeciras,"36,117056","-5,444611",LA,REPSOL,6.117,5.444,1.639,0.949,0.0,0.0573317651101112
Algeciras,"36,124028","-5,437194",LA,,6.124,5.437,1.559,1.649,0.0,0.0131311765110111
Algeciras,"36,124306","-5,449167",LLE,PLENERGY,6.124,5.449,1.349,1.409,0.0,0.0163271765110111
Algeciras,"36,117361","-5,444889",LAGA,,6.117,5.444,0.939,1.489,0.0,0.0134421765110111
Algeciras,"36,143056","-5,462389",L,CARREFOUR,6.143,5.462,1.489,1.529,0.0,0.0557117651101112
Algeciras,"36,141250","-5,454667",L,SHELL,6.141,5.454,1.429,1.509,0.0,0.0841017651101112
Algeciras,"36,145306","-5,449361",L,BP,6.145,5.449,1.509,1.609,0.0,0.0953117651101112
Algeciras,"36,151222","-5,455194",L-D: 07:00-23:00,BP,6.151,5.455,1.509,1.609,0.0,0.0949517651101112
Algeciras,"36,147611","-5,454833",L-D: 24,CEPSA,6.147,5.454,1.519,1.609,0.0,0.0652217651101112
Algeciras,"36,162444","-5,463694",LAGA,BALLENOIL,6.162,5.463,1.349,1.417,0.0,0.0137251765110111
Algeciras,"36,149639","-5,455194",LA,Q8,6.149,5.455,1.499,1.519,0.0,0.0149881765110111
Algeciras,"36,115250","-5,453667",L-V: 07:00-19:00;,BALLENOIL,6.115,5.453,1.359,1.369,0.0,0.0159481765110111
Algeciras,"36,118194","-5,453278",LA,REPSOL,6.118,5.453,1.539,1.619,0.0,0.0106521765110111
Algeciras,"36,113944","-5,470667",LA,,6.113,5.47,0.659,1.359,0.0,0.0148671765110111
Algodonales,"36,877639","-5,425833",LES-5,REPSOL,6.877,5.425,1.539,1.619,0.0,0.0690017661101116
Algodonales,"36,875694","-5,413472",LES-5,,6.875,5.413,1.309,0.95,0.0,0.0974317661101116
Arcos,"36,747833","-5,822389",LA,CEPSA,6.747,5.822,1.509,1.15,0.0,0.0570217671101116
Arcos,"36,751750","-5,784444",LA,REPSOL,6.751,5.784,1.555,1.615,0.0,0.0571517671101116
Arcos,"36,747389","-5,824750",LA,CARREFOUR,6.747,5.824,1.419,1.459,0.0,0.0560317671101116
Arcos,"36,736750","-5,790389",LA,,6.736,5.79,1.549,1.609,0.0,0.0149521767110111
Arcos,"36,755000","-5,820667",LA,BP,6.755,5.82,1.529,1.629,0.0,0.0566917671101116
Arcos,"36,741389","-5,854528",LA,,6.741,5.854,0.859,1.418,0.0,0.0948617671101116
Arcos,"36,787667","-5,813722",LA,,6.787,5.813,1.387,0.996,0.0,0.0974517671101116
Arcos,"36,754889","-5,821278",LA,BALLENOIL,6.754,5.821,1.285,1.389,0.0,0.0134581767110111
Arcos,"36,769667","-5,808833",LA,,6.769,5.808,1.419,1.459,0.0,0.0117521767110111
Arcos,"36,679056","-5,852389",LA,SHELL,6.679,5.852,0.695,1.295,0.0,0.0969017671101116
Arcos,"36,725167","-5,929278",LA-5,,6.725,5.929,1.419,1.489,0.0,0.0112421767110111
Barbate,"36,136444","-5,844250",LLE,BP,6.136,5.844,1.509,1.609,0.0,0.0120591768110111
Barbate,"36,195028","-5,915861",LAZA,BALLENOIL,6.195,5.915,1.318,1.338,0.0,0.0153871768110111
Barbate,"36,195028","-5,917806",L-D: 24,CEPSA,6.195,5.917,1.524,1.621,0.0,0.0570017681101111
Barbate,"36,199556","-5,920917",LOS,GALP,6.199,5.92,0.699,1.464,0.0,0.0555617681101111
Barbate,"36,203306","-5,927083",L-D: 24,,6.203,5.927,0.799,1.359,0.0,0.0160971768110111
Barrios (Los),"36,177278","-5,451917",LOS)-5,,6.177,5.451,1.539,1.629,0.0,0.0570617691101113
Barrios (Los),"36,176611","-5,451417",LOS)-5,,6.176,5.451,1.539,1.629,0.0,0.0570517691101113
Barrios (Los),"36,181750","-5,440889",LOS)-5,CARREFOUR,6.181,5.44,1.469,1.509,0.0,0.0557917691101113
Barrios (Los),"36,200000","-5,514944",LOS)-5,REPSOL,6.2,5.514,0.949,1.555,0.0,0.0108611769110111
Barrios (Los),"36,177833","-5,489722",LOS)-5,BP,6.177,5.489,1.509,1.609,0.0,0.0699317691101113
Barrios (Los),"36,171694","-5,461500",LOS)-5,,6.171,5.461,0.656,1.459,0.0,0.0122581769110111
Barrios (Los),"36,189944","-5,431222",LOS)-5,,6.189,5.431,0.729,1.399,0.0,0.0138411769110111
Barrios (Los),"36,184806","-5,430028",Los)0,,6.184,5.43,0.84,1.409,0.0,0.0136611769110111
Barrios (Los),"36,180694","-5,439083",Los)1,PLENERGY,6.18,5.439,1.349,1.419,0.0,0.0149941769110111
Benalup,"36,349833","-5,820167",LUP-5,,6.349,5.82,1.439,1.489,0.0,0.0116391770110111
Benalup,"36,348444","-5,816028",LUP-5,,6.348,5.816,1.439,1.049,0.0,0.0806617701101116
Bornos,"36,844056","-5,691667",L-D: 24,GALP,6.844,5.691,1.399,0.959,0.0,0.0648717721101116
Bornos,"36,855889","-5,655111",L,,6.855,5.655,1.399,1.439,0.0,0.0138091772110111
Bosque (El),"36,758250","-5,512694",L)-5,GALP,6.758,5.512,1.549,1.649,0.0,0.0892917731101116
Bosque (El),"36,758917","-5,517639",L)-5,,6.758,5.517,1.317,0.998,0.0,0.0103041773110111
Cádiz,"36,495306","-6,267889",LA,BP,6.495,6.267,0.965,0.899,0.0,0.0114221774110111
Cádiz,"36,500333","-6,270222",L &,,6.5,6.27,1.387,1.379,0.0,0.0145331774110111
Cádiz,"36,502139","-6,270500",LLE,,6.502,6.27,1.389,1.399,0.0,0.0143061774110111
Cádiz,"36,498194","-6,267417",L-D: 07:00-23:00,,6.498,6.267,0.999,0.915,0.0,0.0142781774110111
Cádiz,"36,524722","-6,287778",LLE,REPSOL,6.524,6.287,1.489,1.549,0.0,0.067991774110111
Cádiz,"36,533694","-6,284472",L-D: 06:00-23:59,,6.533,6.284,0.808,1.268,0.0,0.0144531774110111
Cádiz,"36,526361","-6,284361",LLE,,6.526,6.284,1.514,1.611,0.0,0.0151651774110111
Cádiz,"36,495222","-6,263333",L-D: 06:00-00:00,CEPSA,6.495,6.263,1.524,1.634,0.0,0.057071774110111
Cádiz,"36,512611","-6,276278",LA,REPSOL,6.512,6.276,1.489,1.549,0.0,0.067111774110111
Cádiz,"36,508028","-6,268361",LEON,REPSOL,6.508,6.268,0.949,1.489,0.0,0.0139831774110111
Cádiz,"36,498722","-6,272750",LTAR,REPSOL,6.498,6.272,1.489,1.549,0.0,0.068701774110111
Cádiz,"36,501167","-6,271028",L,BP,6.501,6.271,1.479,1.579,0.0,0.084111774110111
Cádiz,"36,497861","-6,270750",LDE,BP,6.497,6.27,1.189,1.489,0.0,0.056791774110111
Cádiz,"36,502500","-6,271111",LLE,REPSOL,6.502,6.271,1.499,1.549,0.0,0.068501774110111
Cádiz,"36,491472","-6,264139",L,,6.491,6.264,1.387,0.011,0.0,0.0118931774110111
Cádiz,"36,504111","-6,275806",L-D: 06:30-10:30,BP,6.504,6.275,1.479,1.579,0.0,0.0689517741101113
Castellar,"36,336944","-5,407500",LA,,6.336,5.407,1.399,1.139,0.0,0.0116371775110111
Chiclana,"36,394194","-6,145778",LANA,BP,6.394,6.145,1.499,1.599,0.0,0.0126051776110111
Chiclana,"36,416111","-6,133861",LANA,BP,6.416,6.133,1.479,1.579,0.0,0.0147931776110111
Chiclana,"36,430444","-6,142500",LANA,SHELL,6.43,6.142,1.389,1.469,0.0,0.0841317761101111
Chiclana,"36,381278","-6,115361",LANA,REPSOL,6.381,6.115,1.489,1.579,0.0,0.0576217761101111
Chiclana,"36,418306","-6,139528",LANA,REPSOL,6.418,6.139,1.489,1.589,0.0,0.0578917761101111
Chiclana,"36,415417","-6,143028",LANA,REPSOL,6.415,6.143,0.979,1.489,0.0,0.0681217761101111
Chiclana,"36,441972","-6,143694",LANA,REPSOL,6.441,6.143,1.509,1.599,0.0,0.0129681776110111
Chiclana,"36,429333","-6,143528",LANA,BP,6.429,6.143,1.479,1.579,0.0,0.0574317761101111
Chiclana,"36,425389","-6,152639",LANA,BP,6.425,6.152,1.479,1.579,0.0,0.0672517761101111
Chiclana,"36,407694","-6,130472",LANA,GALP,6.407,6.13,0.909,1.479,0.0,0.0144801776110111
Chiclana,"36,431333","-6,141944",LANA,,6.431,6.141,1.399,1.439,0.0,0.0134661776110111
Chiclana,"36,393556","-6,176694",LANA,CEPSA,6.393,6.176,1.524,1.621,0.0,0.0569117761101111
Chiclana,"36,411028","-6,139250",LANA,BALLENOIL,6.411,6.139,1.369,1.379,0.0,0.0149931776110111
Chiclana,"36,426639","-6,144250",LANA,BALLENOIL,6.426,6.144,1.369,1.379,0.0,0.0569217761101111
Chiclana,"36,396639","-6,167917",LANA,REPSOL,6.396,6.167,1.514,1.611,0.0,0.0135421776110111
